seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
-0.580457,persistence_auth/authorized_keys,root_session,setresgid,privilege_transition,sshd,,sshd: [accepted],,benign,,1778300227.631,14422,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-1,/usr/sbin/sshd,,,109,109,4294967295,16846,16845,(none),4294967295
-0.580457,persistence_auth/authorized_keys,root_session,setuid,privilege_transition,sshd,,sshd: [accepted],,benign,,1778300227.631,14423,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-1,/usr/sbin/sshd,,,109,109,4294967295,16846,16845,(none),4294967295
-0.580457,persistence_auth/authorized_keys,root_session,setresuid,privilege_transition,sshd,,sshd: [accepted],,benign,,1778300227.631,14424,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-1,/usr/sbin/sshd,,,109,109,4294967295,16846,16845,(none),4294967295
-0.544457,persistence_auth/authorized_keys,root_session,execve,exec,mkdir,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/config docs scripts downloads temp archive logs,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.667,14425,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.668,14426,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.668,14427,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.668,14428,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.668,14429,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.668,14430,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.668,14431,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.668,14432,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.668,14433,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.668,14434,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.668,14435,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.668,14436,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.668,14437,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.668,14438,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.543457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.668,14439,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.670,14440,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14441,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14442,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14443,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14444,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14445,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/src projects/project_2/data projects/project_2/notes projects/project_2/reports projects/project_2/c,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14446,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16847,15400,(none),25
-0.541457,persistence_auth/authorized_keys,root_session,execve,exec,mkdir,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.670,14447,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home,benign,,1778300227.671,14448,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home,/home,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst,benign,,1778300227.671,14449,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst,/home/analyst,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/Documents,benign,,1778300227.671,14450,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/Documents,/home/analyst/Documents,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home,benign,,1778300227.671,14451,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home,/home,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst,benign,,1778300227.671,14452,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst,/home/analyst,1000,1000,1000,16848,15400,(none),25
-0.540457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p /home/analyst/Documents/aegis_baseline /home/analyst/Downloads/aegis_baseline,/home/analyst/Downloads,benign,,1778300227.671,14453,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/Downloads,/home/analyst/Downloads,1000,1000,1000,16848,15400,(none),25
-0.539457,persistence_auth/authorized_keys,root_session,execve,exec,mkdir,mkdir -p projects/project_2/repo_8517,mkdir -p projects/project_2/repo_8517,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.672,14454,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/mkdir,/usr/bin/mkdir,/usr/bin/mkdir|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16849,15400,(none),25
-0.538457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/repo_8517,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.673,14455,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,1000,1000,1000,16849,15400,(none),25
-0.538457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/repo_8517,/home/analyst/baseline_workload/run_20260509_041538/projects,benign,,1778300227.673,14456,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects,/home/analyst/baseline_workload/run_20260509_041538/projects,1000,1000,1000,16849,15400,(none),25
-0.538457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,mkdir,,mkdir -p projects/project_2/repo_8517,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,benign,,1778300227.673,14457,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/mkdir,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2|repo_8517,1000,1000,1000,16849,15400,(none),25
-0.537457,persistence_auth/authorized_keys,root_session,openat,home_activity,bash,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.674,14458,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,3,/usr/bin/bash,logs/,logs/|logs/git_init_2.log,1000,1000,1000,16850,15400,(none),25
-0.537457,persistence_auth/authorized_keys,root_session,execve,download_tool,git,git init projects/project_2/repo_8517,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538,benign,,1778300227.674,14459,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/git,/usr/bin/git,/usr/bin/git|/lib64/ld-linux-x86-64.so.2,1000,1000,1000,16850,15400,(none),25
-0.531457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.680,14460,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/|/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git,1000,1000,1000,16850,15400,(none),25
-0.530457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.681,14461,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,no,-17,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/,1000,1000,1000,16850,15400,(none),25
-0.530457,persistence_auth/authorized_keys,root_session,openat,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.681,14462,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,5,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/|/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/description,1000,1000,1000,16850,15400,(none),25
-0.530457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.681,14463,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/|(null),1000,1000,1000,16850,15400,(none),25
-0.529457,persistence_auth/authorized_keys,root_session,openat,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.682,14464,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,6,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/info/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/info/|/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/info/exclude,1000,1000,1000,16850,15400,(none),25
-0.529457,persistence_auth/authorized_keys,root_session,mkdir,home_activity,git,,bash ./baseline_workload.sh worker 20260509_041538,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517,benign,,1778300227.682,14465,pre_context,20260508_211709_authorized_keys_W9jmSO,20260508_211655_dirtyfrag_root_authorized_keys_X5ChW3,persistence_auth,yes,0,/usr/bin/git,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/,/home/analyst/baseline_workload/run_20260509_041538/projects/project_2/repo_8517/.git/|(null),1000,1000,1000,16850,15400,(none),25
