seconds_from_attack_start,attack_payload,attack_delivery,syscall,key,comm,command,proctitle,cwd,manual_label,manual_note,timestamp,event_id,anchor_phase,attack_run_id,attack_chain_id,attack_category,success,exit,exe,path,paths,uid,euid,auid,pid,ppid,tty,ses
-0.853438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.332,25454,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,20530,9653,(none),4294967295
-0.853438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.332,25455,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.853438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.332,25456,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.853438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.332,25457,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.852438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.333,25458,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,1001,4294967295,20530,9653,(none),4294967295
-0.852438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresuid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.333,25459,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.852438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,setresgid,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.333,25460,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.852438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,,,,,,,benign,,1778300354.333,25461,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,,,,,,,,,,,,
-0.819438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.366,25462,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,4294967295,20530,9653,(none),4294967295
-0.818438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,,,,,,,benign,,1778300354.367,25463,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,,,,,,,,,,,,
-0.812438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,,,,,,,benign,,1778300354.373,25464,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,,,,,,,,,,,,
-0.812438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.373,25465,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/dev/log,/dev/log,0,0,4294967295,20530,9653,(none),4294967295
-0.812438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.373,25466,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,4294967295,20530,9653,(none),4294967295
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,126,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25467,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,,,,,,,benign,,1778300354.374,25468,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,,,,,,,,,,,,
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,77,file_destroy,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25469,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,4294967295,20530,9653,(none),4294967295
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,write,(null),sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25470,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,4,/usr/sbin/sshd,,,0,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,114,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25471,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,113,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25472,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,1001,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,113,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25473,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,114,privilege_transition,sshd,,/usr/sbin/sshd -D -R,,benign,,1778300354.374,25474,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,,,0,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.374,25475,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/dev/log,/dev/log,0,0,1001,20530,9653,(none),97
-0.811438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.374,25476,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,no,-2,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.Multiplexer,/run/systemd/userdb/io.systemd.Multiplexer,0,0,1001,20530,9653,(none),97
-0.809438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.376,25477,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/run/systemd/userdb/io.systemd.DynamicUser,/run/systemd/userdb/io.systemd.DynamicUser,0,0,1001,20530,9653,(none),97
-0.809438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,connect,network_connect,sshd,,/usr/sbin/sshd -D -R,/,benign,,1778300354.376,25478,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/sbin/sshd,/run/dbus/system_bus_socket,/run/dbus/system_bus_socket,0,0,1001,20530,9653,(none),97
-0.801438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,execve,exec,sh,sh -c -- /usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d > /run/motd.dynamic.new,sh -c -- /usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-mo,/,benign,,1778300354.384,25479,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/bin/dash,/bin/sh,/bin/sh|/lib64/ld-linux-x86-64.so.2,0,0,1001,20532,20530,(none),97
-0.800438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,execve,exec,env,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300354.385,25480,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,yes,0,/usr/bin/env,/usr/bin/env,/usr/bin/env|/lib64/ld-linux-x86-64.so.2,0,0,1001,20533,20532,(none),97
-0.798438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300354.387,25481,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,no,-2,/usr/bin/env,/usr/local/sbin/run-parts,/usr/local/sbin/run-parts,0,0,1001,20533,20532,(none),97
-0.798438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300354.387,25482,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,no,-2,/usr/bin/env,/usr/local/bin/run-parts,/usr/local/bin/run-parts,0,0,1001,20533,20532,(none),97
-0.798438,persistence_auth/authorized_keys_global,bind_shell/bash_auto,execve,exec,env,,/usr/bin/env -i PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin run-parts --lsbsysinit /etc/update-motd.d,/,benign,,1778300354.387,25483,pre_context,20260508_211915_authorized_keys_global_dfUxF3,20260508_211915_bind_global_authorized_keys_r8aNXj,persistence_auth,no,-2,/usr/bin/env,/usr/sbin/run-parts,/usr/sbin/run-parts,0,0,1001,20533,20532,(none),97
